com.samsung.shealth.tracker.pedometer_step_count,6156001,2
duration,version_code,run_step,walk_step,com.samsung.health.step_count.start_time,com.samsung.health.step_count.sample_position_type,com.samsung.health.step_count.custom,com.samsung.health.step_count.update_time,com.samsung.health.step_count.create_time,com.samsung.health.step_count.count,com.samsung.health.step_count.speed,com.samsung.health.step_count.distance,com.samsung.health.step_count.calorie,com.samsung.health.step_count.time_offset,com.samsung.health.step_count.deviceuuid,com.samsung.health.step_count.pkg_name,com.samsung.health.step_count.end_time,com.samsung.health.step_count.datauuid
6951,4,0,11,2021-02-15 06:59:00.000,,,2021-02-15 07:02:37.351,2021-02-15 07:02:37.351,11,1.1666666,8.11,0.41,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-02-15 07:00:00.000,036c5f0d-86b5-4ba6-a333-e6379ce92e22,
5545,4,0,8,2021-02-13 10:05:00.000,,,2021-02-13 10:08:38.230,2021-02-13 10:08:38.230,8,1.0277778,5.7,0.3,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-02-13 10:06:00.000,bbcf6854-5b07-45c7-9e99-af191d5a08b8,
4929,4,5,10,2021-02-14 06:04:00.000,230002,,2021-02-14 06:06:25.319,2021-02-14 06:06:25.318,15,3.4444444,16.98,0.94,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-02-14 06:04:59.999,0f95f3b8-24f7-6e15-932c-d59b5f267413,
7103,4,0,11,2021-02-15 07:00:00.000,,,2021-02-15 07:02:37.432,2021-02-15 07:02:37.432,11,1.1388888,8.09,0.41,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-02-15 07:01:00.000,e14001ca-8318-4c05-a5d7-6d7c5245e3fb,
3593,4,0,7,2021-02-13 10:10:00.000,,,2021-02-13 10:15:03.214,2021-02-13 10:15:03.214,7,1.5277778,5.49,0.24,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-02-13 10:11:00.000,b8196949-c0c0-44ff-85c6-05172d29aba7,
20421,4,0,27,2021-02-14 06:09:00.000,230002,,2021-02-14 06:11:08.442,2021-02-14 06:11:08.441,27,0.9166667,18.72,1.01,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-02-14 06:09:59.999,13c335a0-a907-6e56-7b52-3f6b78dc8318,
28914,4,0,45,2021-02-15 07:01:00.000,,,2021-02-15 07:02:37.468,2021-02-15 07:02:37.468,45,1.1388888,32.93,1.68,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-02-15 07:02:00.000,cb8190f0-9ac8-4b6d-8249-6d7e8b62e5f5,
9418,4,0,11,2021-02-13 10:28:00.000,230002,,2021-02-13 10:30:45.303,2021-02-13 10:30:45.303,17,1.3611112,12.82,0.58,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-02-13 10:28:59.999,abe94ce2-e81b-8892-bee7-8fb79d6be066,
60000,4,0,105,2021-02-13 17:12:00.000,,,2021-02-13 17:15:02.184,2021-02-13 17:15:02.184,105,1.313,78.78,4.2,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-02-13 17:13:00.000,aff722bc-8faa-4182-b3e4-083318c07d58,
45895,4,0,74,2021-02-13 17:13:00.000,,,2021-02-13 17:15:02.272,2021-02-13 17:15:02.272,74,1.1944444,54.82,2.93,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-02-13 17:14:00.000,ab4cb399-8b25-4c7f-9961-1816634c5d7a,
27437,4,0,51,2021-02-14 14:08:00.000,,,2021-02-14 14:13:04.768,2021-02-14 14:13:04.768,51,1.4166666,38.87,1.82,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-02-14 14:09:00.000,135d16bf-f016-440f-8148-14b34ba3d24e,
50867,4,0,70,2021-02-13 17:14:00.000,,,2021-02-13 17:15:02.361,2021-02-13 17:15:02.361,95,1.3055556,66.41,3.6,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-02-13 17:15:00.000,f6fdba3f-d7b3-4989-9a2b-1b7edf12e80c,
14119,4,0,22,2021-02-14 14:09:00.000,,,2021-02-14 14:13:04.813,2021-02-14 14:13:04.813,22,1.1388888,16.08,0.83,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-02-14 14:10:00.000,569f4745-fb52-436e-ab5e-0b22562392e4,
53359,4,0,64,2021-02-13 17:15:00.000,,,2021-02-13 17:18:12.281,2021-02-13 17:18:12.281,95,1.1388888,60.77,5.51,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-02-13 17:16:00.000,4d29ce87-abe1-4fd0-b318-ba5dd0104996,
60000,4,0,96,2021-02-13 17:16:00.000,,,2021-02-13 17:18:12.331,2021-02-13 17:18:12.331,96,1.177,70.62,3.84,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-02-13 17:17:00.000,6cb2d10f-b430-4b0c-a20b-f10ef74f2a54,
7897,4,0,9,2021-02-14 14:10:00.000,,,2021-02-14 14:13:04.849,2021-02-14 14:13:04.849,10,0.8888889,7.02,0.38,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-02-14 14:11:00.000,c6b6bd0a-170a-4f0b-82d3-4f24ab97bb5d,
11964,4,0,17,2021-02-14 14:11:00.000,,,2021-02-14 14:13:04.882,2021-02-14 14:13:04.882,16,0.9444444,11.3,0.6,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-02-14 14:12:00.000,b05316e8-6349-429f-a337-e4b631b2da9f,
17033,4,0,25,2021-02-15 07:02:00.000,,,2021-02-15 07:02:37.529,2021-02-15 07:02:37.529,25,1.0555556,17.98,0.94,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-02-15 07:03:00.000,5bba73b4-250f-4c80-a01a-8b2ef240e1eb,
18274,4,0,27,2021-02-14 14:37:00.000,,,2021-02-14 14:55:01.190,2021-02-14 14:55:01.190,27,1.0555556,19.29,1.04,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-02-14 14:38:00.000,1126eb92-90db-4a59-a1d4-c61c3350ed1c,
7141,4,0,14,2021-02-15 07:00:00.000,230002,,2021-02-15 07:15:00.126,2021-02-15 07:15:00.126,14,1.5277778,10.91,0.48,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-02-15 07:00:59.999,9b8e7f4c-ff0d-4f39-90e8-51aa6d5f8edf,
18603,4,0,28,2021-02-14 14:38:00.000,,,2021-02-14 14:55:01.249,2021-02-14 14:55:01.249,28,1.1111112,20.67,1.09,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-02-14 14:39:00.000,ca516ea0-876d-4955-8962-ad2425bac8ba,
20433,4,0,35,2021-02-15 07:01:00.000,230002,,2021-02-15 07:15:00.137,2021-02-15 07:15:00.137,35,1.2777778,26.11,1.25,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-02-15 07:01:59.999,7695aa1c-9209-e81e-86d9-896f507ae299,
18090,4,0,25,2021-02-14 14:39:00.000,,,2021-02-14 14:55:01.298,2021-02-14 14:55:01.298,25,1.0000001,18.09,0.94,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-02-14 14:40:00.000,ace7429b-c0d6-4ae2-abbd-0871c7b8c7b6,
10230,4,0,13,2021-02-15 07:28:00.000,230002,,2021-02-15 07:29:52.318,2021-02-15 07:29:52.317,13,0.8611111,8.81,0.56,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-02-15 07:28:59.999,c2288a15-293f-045c-b236-d7557208d25e,
9037,4,0,16,2021-02-14 14:48:00.000,,,2021-02-14 14:55:01.357,2021-02-14 14:55:01.357,16,1.3333334,12.05,0.57,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-02-14 14:49:00.000,624e4cac-da31-42f2-aa0d-5f682b63a467,
22920,4,0,33,2021-02-15 07:29:00.000,230002,,2021-02-15 07:29:52.324,2021-02-15 07:29:52.324,33,1.0,22.92,1.29,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-02-15 07:29:59.999,09650437-3bf9-3281-b95b-b682cfbe8d95,
36980,4,0,64,2021-02-14 14:49:00.000,,,2021-02-14 14:55:01.404,2021-02-14 14:55:01.404,64,1.3055556,48.28,2.56,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-02-14 14:50:00.000,a438c184-7086-47cb-a732-062db1135b4b,
4946,4,0,10,2021-02-15 07:30:00.000,230002,,2021-02-15 07:32:03.372,2021-02-15 07:32:03.372,10,1.6111112,7.97,0.3,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-02-15 07:30:59.999,9386a2ff-8665-e470-1ac9-e38b8ec3f1c5,
30761,4,0,25,2021-02-14 19:05:00.000,,,2021-02-14 19:05:58.433,2021-02-14 19:05:58.432,52,1.0555556,32.47,3.05,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-02-14 19:06:00.000,2c59953d-235e-4575-bc05-19efa164a85a,
22805,4,0,36,2021-02-14 14:51:00.000,,,2021-02-14 14:55:01.461,2021-02-14 14:55:01.461,36,1.1944444,27.24,1.32,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-02-14 14:52:00.000,b69ef14f-9a73-4784-84e8-58e4ad4610ae,
14239,4,0,24,2021-02-14 14:53:00.000,,,2021-02-14 14:55:01.519,2021-02-14 14:55:01.519,24,1.25,17.8,0.9,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-02-14 14:54:00.000,ea07ba6b-7961-48ff-86a1-6d8143eb2c91,
8244,4,0,13,2021-02-14 19:01:00.000,230002,,2021-02-14 19:02:40.444,2021-02-14 19:02:40.444,13,1.1388888,9.39,0.42,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-02-14 19:01:59.999,c9435224-9b20-a094-5523-0f720a1160cb,
6901,4,0,11,2021-02-14 19:02:00.000,230002,,2021-02-14 19:03:01.140,2021-02-14 19:03:01.139,11,1.1388888,7.86,0.35,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-02-14 19:02:59.999,76985acb-a807-ba69-a93a-6e28240354f0,
17512,4,0,22,2021-02-14 14:37:00.000,230002,,2021-02-14 14:38:02.312,2021-02-14 14:38:02.311,22,0.8611111,15.08,1.02,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-02-14 14:37:59.999,90b7cdd9-4fe6-0cab-42ae-4398aae5af89,
58640,4,0,99,2021-02-14 19:04:00.000,230002,,2021-02-14 19:06:16.369,2021-02-14 19:06:16.369,99,1.25,73.3,3.47,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-02-14 19:04:59.999,db2fc546-0202-1384-3cb6-3fc33247b934,
24320,4,0,56,2021-02-14 19:05:00.000,230002,,2021-02-14 19:06:16.385,2021-02-14 19:06:16.384,56,1.25,30.4,3.81,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-02-14 19:05:59.999,c2b04b36-cbbf-640f-ec98-e875365afce4,
6944,4,0,15,2021-02-14 19:06:00.000,230002,,2021-02-14 19:07:40.457,2021-02-14 19:07:40.456,15,1.7222222,11.96,0.49,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-02-14 19:06:59.999,735d1343-3e5c-3390-3a24-f222f700b47d,
11835,4,0,18,2021-02-13 17:17:00.000,,,2021-02-13 17:18:12.391,2021-02-13 17:18:12.391,18,1.1111112,13.15,0.72,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-02-13 17:18:00.000,a3875b69-79b1-4daa-a58a-8ddffd33997f,
14718,4,0,24,2021-02-13 17:18:00.000,,,2021-02-13 17:18:14.020,2021-02-13 17:18:12.444,24,1.1944444,17.58,0.89,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-02-13 17:19:00.000,041bab25-cb78-4445-9fad-e011de92748f,
17194,4,0,25,2021-02-13 17:30:00.000,,,2021-02-13 17:35:01.182,2021-02-13 17:35:01.182,25,1.0555556,18.15,0.91,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-02-13 17:31:00.000,b3d13645-320e-4f17-8301-59e6ee296981,
12036,4,0,18,2021-02-13 17:45:00.000,,,2021-02-13 17:46:04.218,2021-02-13 17:46:04.218,18,1.0833334,13.04,0.7,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-02-13 17:46:00.000,fdefed1f-ccd5-4157-9807-e5d8e373c36f,
2628,4,0,4,2021-02-13 17:46:00.000,,,2021-02-13 17:46:04.291,2021-02-13 17:46:04.291,4,1.1111112,2.92,0.16,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-02-13 17:47:00.000,8d8a1da2-4645-4773-b7a5-94de572620f6,
8089,4,0,15,2021-02-14 19:08:00.000,230002,,2021-02-14 19:14:59.109,2021-02-14 19:14:59.108,15,1.4166666,11.46,0.54,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-02-14 19:08:59.999,36095045-2895-44e4-8d48-7fa782d7cd3b,
7092,4,0,13,2021-02-14 19:11:00.000,230002,,2021-02-14 19:14:59.125,2021-02-14 19:14:59.124,13,1.3888888,9.85,0.47,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-02-14 19:11:59.999,d6724a9d-532d-6e16-b979-1606de648239,
6550,4,0,9,2021-02-14 19:07:00.000,,,2021-02-14 19:15:03.995,2021-02-14 19:15:03.995,9,1.0,6.55,0.33,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-02-14 19:08:00.000,344e14b3-41a1-4367-bd4b-0112d61bb432,
7098,4,0,9,2021-02-14 19:08:00.000,,,2021-02-14 19:15:04.065,2021-02-14 19:15:04.065,9,0.8888889,6.31,0.34,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-02-14 19:09:00.000,7c4dd92d-c9b0-4e86-987a-71dd48af8556,
5842,4,0,8,2021-02-14 19:09:00.000,,,2021-02-14 19:15:04.128,2021-02-14 19:15:04.128,8,0.9722222,5.68,0.3,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-02-14 19:10:00.000,a80b7b3f-70c1-4d75-8c7f-b4adabb97849,
15050,4,0,21,2021-02-14 19:11:00.000,,,2021-02-14 19:15:04.190,2021-02-14 19:15:04.190,21,1.0,15.05,0.8,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-02-14 19:12:00.000,568cad19-dc5b-4364-9bca-b434ab86768d,
14720,4,0,26,2021-02-14 06:11:00.000,230002,,2021-02-14 06:12:05.321,2021-02-14 06:11:26.164,26,1.2913686,19.01,0.95,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-02-14 06:11:59.999,db77c78b-de99-7001-5104-dfe07a4562f7,
27322,4,0,39,2021-02-15 07:32:00.000,,,2021-02-15 07:35:02.277,2021-02-15 07:35:02.277,64,1.6111112,44.02,2.09,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-02-15 07:33:00.000,03297374-16dc-4dd8-a27b-823ee8f34100,
50889,4,0,91,2021-02-15 07:33:00.000,,,2021-02-15 07:35:02.370,2021-02-15 07:35:02.370,104,1.4722222,74.92,3.87,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-02-15 07:34:00.000,fedb2c43-b16e-4e43-a2ac-301398f9f6a7,
5781,4,0,13,2021-02-14 14:38:00.000,230002,,2021-02-14 14:39:59.318,2021-02-14 14:39:59.316,13,1.8333334,10.6,0.36,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-02-14 14:38:59.999,1bd53745-203d-9987-6500-255ee1b4deb1,
37720,4,18,69,2021-02-15 07:34:00.000,,,2021-02-15 07:35:02.443,2021-02-15 07:35:02.443,87,1.9999999,75.44,3.53,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-02-15 07:35:00.000,6252482b-8490-43f1-98bc-124f22bd5675,
26815,4,0,42,2021-02-14 14:39:00.000,230002,,2021-02-14 14:39:59.325,2021-02-14 14:39:59.324,42,1.1388888,30.54,1.46,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-02-14 14:39:59.999,5bf59ec7-a753-6ae2-2620-02ce55d982cc,
60000,4,0,110,2021-02-15 07:42:00.000,,,2021-02-15 07:47:15.164,2021-02-15 07:42:28.509,110,1.3756667,82.54,4.3299985,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-02-15 07:43:00.000,0d4b28c6-f89e-4c7b-a3a8-9b003bda9bb7,
6910,4,0,10,2021-02-14 14:42:00.000,230002,,2021-02-14 14:55:00.113,2021-02-14 14:55:00.109,10,1.0,6.91,0.35,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-02-14 14:42:59.999,1980e205-e4a8-65a8-5b4a-1b9407a0fa7f,
6933,4,0,12,2021-02-14 14:48:00.000,230002,,2021-02-14 14:55:00.129,2021-02-14 14:55:00.129,12,1.2777778,8.86,0.4,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-02-14 14:48:59.999,341efd2b-6045-e5db-edd3-5b1a0f0a898d,
4552,4,0,6,2021-02-15 07:43:00.000,,,2021-02-15 07:47:15.208,2021-02-15 07:47:15.208,8,1.3333334,6.07,0.29,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-02-15 07:44:00.000,e6bad436-b9ea-48f7-bd21-953e7b3ef3dd,
0,4,0,2,2021-02-15 07:47:00.000,,,2021-02-15 07:47:15.277,2021-02-15 07:47:15.277,0,0.0,0.0,0.0,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-02-15 07:48:00.000,bbe0043f-f1d4-4bb6-9be8-8a62bc5d9341,
36022,4,0,63,2021-02-14 14:49:00.000,230002,,2021-02-14 14:55:00.137,2021-02-14 14:55:00.137,63,1.3055556,47.03,2.09,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-02-14 14:49:59.999,de3ebd80-da58-355a-6678-787cf88e3985,
50430,4,0,69,2021-02-14 14:54:00.000,,,2021-02-14 14:55:01.598,2021-02-14 14:55:01.598,69,0.9722222,49.03,2.67,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-02-14 14:55:00.000,ebdaa55d-d4bb-4e9d-ab5b-4773a5d62432,
9240,4,0,17,2021-02-13 17:52:00.000,,,2021-02-13 17:54:17.274,2021-02-13 17:54:17.274,17,1.4166666,13.09,0.59,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-02-13 17:53:00.000,97d55bc7-cb3b-491f-b8f7-1a4ab0ca3dcb,
5081,4,0,12,2021-02-14 14:56:00.000,230002,,2021-02-14 14:58:12.286,2021-02-14 14:58:12.286,12,1.9444444,9.88,0.33,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-02-14 14:56:59.999,aa9490dd-8cae-35b6-fd61-690d387b0166,
29275,4,0,34,2021-02-13 17:53:00.000,,,2021-02-13 17:54:17.382,2021-02-13 17:54:17.382,72,1.4722222,43.1,2.4,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-02-13 17:54:00.000,3bac3653-6d3c-4396-926d-01854a3d7982,
9903,4,0,20,2021-02-14 14:57:00.000,230002,,2021-02-14 14:58:12.298,2021-02-14 14:58:12.297,20,1.5833334,15.68,0.74,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-02-14 14:57:59.999,9daf2d18-aa18-8200-a5d4-29d473e029ac,
38754,4,0,63,2021-02-13 18:03:00.000,,,2021-02-13 18:03:38.428,2021-02-13 18:03:38.426,63,1.1944444,46.29,2.46,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-02-13 18:04:00.000,256915d4-86c5-4c74-9fbe-9813679705fd,
11020,4,0,14,2021-02-14 15:05:00.000,230002,,2021-02-14 15:07:47.382,2021-02-14 15:07:47.382,14,0.8611111,9.49,0.64,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-02-14 15:05:59.999,993902b7-3cc3-6de2-6cd6-7f7b03ab8d4e,
12516,4,0,19,2021-02-13 18:04:00.000,,,2021-02-13 18:15:02.188,2021-02-13 18:15:02.188,19,1.0833334,13.56,0.71,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-02-13 18:05:00.000,ac79ea94-8cd4-430e-ad0a-947f590f1ed5,
13664,4,0,24,2021-02-14 15:08:00.000,230002,,2021-02-14 15:15:00.099,2021-02-14 15:15:00.098,24,1.2777778,17.46,0.88,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-02-14 15:08:59.999,bfcd8fbd-402a-9f30-9d15-5ac90957fb1a,
20490,4,0,29,2021-02-13 18:05:00.000,,,2021-02-13 18:15:02.316,2021-02-13 18:15:02.316,29,1.0277778,21.06,1.1,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-02-13 18:06:00.000,cd4878ad-0e1b-4033-a08d-388dec30f2b7,
17336,4,0,22,2021-02-14 14:55:00.000,,,2021-02-14 15:15:03.316,2021-02-14 15:15:03.316,22,0.8888889,15.41,0.86,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-02-14 14:56:00.000,5acfb00c-e4ad-4044-9b63-18bbfd745409,
3281,4,0,7,2021-02-13 18:51:00.000,,,2021-02-13 18:55:03.205,2021-02-13 18:55:03.205,7,1.6944444,5.56,0.24,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-02-13 18:52:00.000,685a133e-6bc3-4316-ad91-9b0696cab9ab,
45742,4,0,82,2021-02-15 07:33:00.000,230002,,2021-02-15 07:34:31.350,2021-02-15 07:34:31.349,82,1.3611112,62.26,2.82,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-02-15 07:33:59.999,937570b8-d40b-308e-253f-411a49d04140,
6625,4,0,10,2021-02-14 06:12:00.000,230002,,2021-02-14 06:12:41.294,2021-02-14 06:12:41.293,10,1.0277778,6.81,0.5,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-02-14 06:12:59.999,4fe7c664-37ca-a266-625d-bf1f73d72b5d,
15840,4,0,33,2021-02-13 10:29:00.000,230002,,2021-02-13 10:30:45.317,2021-02-13 10:30:45.317,27,1.25,19.8,0.89,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-02-13 10:29:59.999,10de146c-cba5-ffc4-6eaf-5513ef58082a,
37065,4,34,52,2021-02-15 07:34:00.000,230002,,2021-02-15 07:35:00.119,2021-02-15 07:34:31.356,86,2.0013309,74.18,4.23,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-02-15 07:34:59.999,0b6ebf34-a323-f7c6-9449-5036bd093e46,
10610,4,0,15,2021-02-14 07:43:00.000,,,2021-02-14 07:55:03.313,2021-02-14 07:55:03.313,15,1.0,10.61,0.56,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-02-14 07:44:00.000,72203a58-55ee-4103-b593-33782ef51ba6,
25618,4,0,46,2021-02-13 10:31:00.000,230002,,2021-02-13 10:35:00.102,2021-02-13 10:35:00.101,46,1.3611112,34.87,1.59,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-02-13 10:31:59.999,61d3b1fa-6154-627b-e1c0-1119aae6d2ad,
6866,4,0,11,2021-02-15 07:41:00.000,230002,,2021-02-15 07:55:00.120,2021-02-15 07:55:00.120,11,1.1388888,7.82,0.39,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-02-15 07:41:59.999,640d8e9b-0e83-9c9d-4c6a-e0306787f2aa,
14229,4,0,29,2021-02-14 07:42:00.000,230002,,2021-02-14 07:42:59.308,2021-02-14 07:42:59.307,29,1.6388888,23.32,0.88,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-02-14 07:42:59.999,48f5e257-6ab6-3c4a-c3ed-5ad919ce8813,
57312,4,0,97,2021-02-15 07:42:00.000,230002,,2021-02-15 07:55:00.175,2021-02-15 07:55:00.174,97,1.25,71.64,3.15,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-02-15 07:42:59.999,4df19658-a0ff-d731-14f0-173bd9542a64,
11798,4,0,15,2021-02-14 07:43:00.000,230002,,2021-02-14 07:55:01.087,2021-02-14 07:55:01.087,15,0.8611111,10.16,0.68,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-02-14 07:43:59.999,eda0d0da-3e03-1a26-ef1a-0db08aacb6cb,
12607,4,0,23,2021-02-13 10:32:00.000,230002,,2021-02-13 10:35:00.126,2021-02-13 10:35:00.125,23,1.3055556,16.46,0.89,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-02-13 10:32:59.999,851be3d2-e990-f1e5-a64c-3448a4e12a9e,
45658,4,0,71,2021-02-15 07:59:00.000,,,2021-02-15 08:00:21.208,2021-02-15 08:00:21.208,71,1.1388888,52.0,2.7,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-02-15 08:00:00.000,ab847fe5-d37d-4d36-9bbb-95d3ba8d33ac,
7210,4,0,10,2021-02-14 08:12:00.000,230002,,2021-02-14 08:15:01.111,2021-02-14 08:15:01.110,10,0.9444444,6.81,0.41,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-02-14 08:12:59.999,d03e7030-b165-332c-4568-b056c55c1802,
15111,4,0,24,2021-02-13 10:28:00.000,,,2021-02-13 10:35:03.067,2021-02-13 10:35:03.067,24,1.1666666,17.63,0.93,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-02-13 10:29:00.000,38db6932-935f-427a-88ff-f5c1a120f228,
36611,4,0,49,2021-02-15 08:00:00.000,,,2021-02-15 08:02:03.298,2021-02-15 08:00:21.255,49,0.9570716,35.039997,1.8799999,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-02-15 08:01:00.000,6528a73f-1a1b-41c6-9e57-141c1e6ccf03,
9100,4,0,13,2021-02-14 08:21:00.000,230002,,2021-02-14 08:21:58.421,2021-02-14 08:21:58.420,13,1.0,9.1,0.49,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-02-14 08:21:59.999,b7d2f86e-1232-5644-73e0-0ad6755637ef,
19008,4,0,26,2021-02-13 10:29:00.000,,,2021-02-13 10:35:03.173,2021-02-13 10:35:03.173,26,0.9722222,18.48,0.98,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-02-13 10:30:00.000,8de9b3da-1376-4d5a-b1a5-60582b3325c9,
30959,4,0,51,2021-02-15 07:59:00.000,230002,,2021-02-15 08:00:05.583,2021-02-15 08:00:05.583,51,1.1944444,36.98,1.79,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-02-15 07:59:59.999,2e3a972a-38bb-d70d-d870-c7aa34c5a949,
10142,4,0,16,2021-02-14 08:24:00.000,230002,,2021-02-14 08:33:10.323,2021-02-14 08:33:10.323,16,1.1111112,11.27,0.6,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-02-14 08:24:59.999,0bbe0129-0699-996c-8b47-f442c0bc05ec,
31650,4,0,57,2021-02-13 10:31:00.000,,,2021-02-13 10:35:03.272,2021-02-13 10:35:03.272,57,1.3611112,43.08,2.12,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-02-13 10:32:00.000,e15a72e1-4511-4206-a92c-05c93f7ea341,
12740,4,0,18,2021-02-14 08:27:00.000,230002,,2021-02-14 08:33:10.349,2021-02-14 08:33:10.349,18,1.0,12.74,0.66,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-02-14 08:27:59.999,5f17ad75-c442-61b7-3ffb-55ca680c4a30,
