com.samsung.shealth.tracker.pedometer_day_summary,6156001,5
step_count,binning_data,active_time,recommendation,run_step_count,update_time,source_package_name,create_time,source_info,speed,distance,calorie,walk_step_count,deviceuuid,pkg_name,healthy_step,achievement,datauuid,day_time
5541,2037fa0c-76e9-4b5b-ac04-fe700384ff3e.binning_data.json,3140269,6000,91,2020-11-14 23:00:02.753,com.sec.android.app.shealth,2020-11-14 23:00:02.753,,1.3124518,4121.452,207.05,5450,ltHsc2Rtmp,com.sec.android.app.shealth,0,2037fa0c-76e9-4b5b-ac04-fe700384ff3e.achievement.json,2037fa0c-76e9-4b5b-ac04-fe700384ff3e,1605312000000,
6565,8dbc2870-22da-4e79-9a66-fbe2009e041c.binning_data.json,4244228,6000,5,2020-08-21 22:00:00.926,com.sec.android.app.shealth,2020-08-21 22:00:00.926,,1.6529549,4727.51,256.59,6560,F5JW66Upzd,com.sec.android.app.shealth,0,8dbc2870-22da-4e79-9a66-fbe2009e041c.achievement.json,8dbc2870-22da-4e79-9a66-fbe2009e041c,1597968000000,
11008,e9979317-90ae-42b7-ada4-f400f0af5c67.binning_data.json,6742084,6000,46,2020-07-12 03:32:34.662,com.sec.android.app.shealth,2020-07-11 03:24:32.283,e9979317-90ae-42b7-ada4-f400f0af5c67.source_info.json,1.1964892,8066.832,414.16998,10962,VfS0qUERdZ,com.sec.android.app.shealth,0,e9979317-90ae-42b7-ada4-f400f0af5c67.achievement.json,e9979317-90ae-42b7-ada4-f400f0af5c67,1594425600000,
7880,f063316e-5b99-4582-8d9a-388086870e4e.binning_data.json,4916599,6000,63,2020-09-10 20:55:04.474,com.sec.android.app.shealth,2020-09-10 03:33:54.175,f063316e-5b99-4582-8d9a-388086870e4e.source_info.json,1.1789813,5796.579,303.5,7817,VfS0qUERdZ,com.sec.android.app.shealth,0,f063316e-5b99-4582-8d9a-388086870e4e.achievement.json,f063316e-5b99-4582-8d9a-388086870e4e,1599696000000,
3425,fe210cc1-370b-4dc8-9de6-091cb1774e45.binning_data.json,2234768,6000,4,2020-12-06 23:00:01.362,com.sec.android.app.shealth,2020-12-06 23:00:01.362,,1.0896254,2435.06,132.77,3421,F5JW66Upzd,com.sec.android.app.shealth,0,fe210cc1-370b-4dc8-9de6-091cb1774e45.achievement.json,fe210cc1-370b-4dc8-9de6-091cb1774e45,1607212800000,
2412,63f7d846-6ec5-4993-a4af-d72bf6f6d907.binning_data.json,1509611,6000,0,2020-10-26 23:00:15.991,com.sec.android.app.shealth,2020-10-21 06:15:02.962,63f7d846-6ec5-4993-a4af-d72bf6f6d907.source_info.json,1.1403129,1721.4299,93.68,2412,VfS0qUERdZ,com.sec.android.app.shealth,0,63f7d846-6ec5-4993-a4af-d72bf6f6d907.achievement.json,63f7d846-6ec5-4993-a4af-d72bf6f6d907,1603238400000,
1783,dad8ff9d-801e-4046-a7a7-928b9b2d8936.binning_data.json,993221,6000,77,2020-11-16 23:00:04.005,com.sec.android.app.shealth,2020-11-16 23:00:04.005,,1.3586513,1349.441,72.86,1706,ltHsc2Rtmp,com.sec.android.app.shealth,0,dad8ff9d-801e-4046-a7a7-928b9b2d8936.achievement.json,dad8ff9d-801e-4046-a7a7-928b9b2d8936,1605484800000,
5302,78a7c6d3-c0c2-4dd7-a2d4-d832e369831b.binning_data.json,3515545,6000,20,2020-08-23 22:00:01.018,com.sec.android.app.shealth,2020-08-23 22:00:01.018,,1.6666665,3799.28,214.37,5282,F5JW66Upzd,com.sec.android.app.shealth,0,78a7c6d3-c0c2-4dd7-a2d4-d832e369831b.achievement.json,78a7c6d3-c0c2-4dd7-a2d4-d832e369831b,1598140800000,
9077,9be80bfa-1a3d-4127-bc9a-7b993c5dbb7d.binning_data.json,5429164,6000,88,2020-07-13 23:15:01.192,com.sec.android.app.shealth,2020-07-13 08:11:31.696,9be80bfa-1a3d-4127-bc9a-7b993c5dbb7d.source_info.json,1.2334933,6696.838,344.92,8989,VfS0qUERdZ,com.sec.android.app.shealth,0,9be80bfa-1a3d-4127-bc9a-7b993c5dbb7d.achievement.json,9be80bfa-1a3d-4127-bc9a-7b993c5dbb7d,1594598400000,
4130,40869d38-8217-4d50-9834-4a57d32c47bd.binning_data.json,2538632,6000,2,2020-12-08 23:00:01.323,com.sec.android.app.shealth,2020-12-08 23:00:01.323,,1.170658,2971.87,161.31999,4128,F5JW66Upzd,com.sec.android.app.shealth,0,40869d38-8217-4d50-9834-4a57d32c47bd.achievement.json,40869d38-8217-4d50-9834-4a57d32c47bd,1607385600000,
7217,b77119ab-6835-44d4-82a6-25fcf73e8834.binning_data.json,4149550,6000,110,2020-08-26 22:00:04.303,com.sec.android.app.shealth,2020-08-25 22:00:10.273,,1.3043737,5412.565,269.71,7107,ltHsc2Rtmp,com.sec.android.app.shealth,0,b77119ab-6835-44d4-82a6-25fcf73e8834.achievement.json,b77119ab-6835-44d4-82a6-25fcf73e8834,1598313600000,
3840,1b79ee61-3586-469f-840c-451336b9036e.binning_data.json,2414186,6000,0,2020-10-29 23:00:06.462,com.sec.android.app.shealth,2020-10-24 07:49:19.226,1b79ee61-3586-469f-840c-451336b9036e.source_info.json,1.1500477,2776.43,150.42,3840,VfS0qUERdZ,com.sec.android.app.shealth,0,1b79ee61-3586-469f-840c-451336b9036e.achievement.json,1b79ee61-3586-469f-840c-451336b9036e,1603497600000,
9058,641f3447-0ebc-4683-87fb-5453b05b7973.binning_data.json,6081067,6000,0,2020-09-12 21:00:01.560,com.sec.android.app.shealth,2020-09-12 21:00:01.560,,1.071894,6518.2603,360.33,9058,F5JW66Upzd,com.sec.android.app.shealth,0,641f3447-0ebc-4683-87fb-5453b05b7973.achievement.json,641f3447-0ebc-4683-87fb-5453b05b7973,1599868800000,
3404,67f454ec-1140-40eb-ac3b-2d469609fecd.binning_data.json,1824522,6000,197,2020-11-18 23:00:03.310,com.sec.android.app.shealth,2020-11-18 23:00:03.310,,1.430336,2609.68,134.53,3207,ltHsc2Rtmp,com.sec.android.app.shealth,0,67f454ec-1140-40eb-ac3b-2d469609fecd.achievement.json,67f454ec-1140-40eb-ac3b-2d469609fecd,1605657600000,
8999,3fb019ef-4d31-43c0-9d4c-23756f78a6f3.binning_data.json,5198525,6000,0,2020-12-10 23:00:02.566,com.sec.android.app.shealth,2020-12-10 23:00:02.566,,1.2843605,6676.78,339.3,8999,F5JW66Upzd,com.sec.android.app.shealth,4387,3fb019ef-4d31-43c0-9d4c-23756f78a6f3.achievement.json,3fb019ef-4d31-43c0-9d4c-23756f78a6f3,1607558400000,
5998,af98688c-4887-41c6-85ba-0e48c35baa2a.binning_data.json,3366449,6000,105,2020-08-28 22:01:05.247,com.sec.android.app.shealth,2020-08-27 22:00:04.701,,1.3268511,4466.777,221.62,5893,ltHsc2Rtmp,com.sec.android.app.shealth,0,af98688c-4887-41c6-85ba-0e48c35baa2a.achievement.json,af98688c-4887-41c6-85ba-0e48c35baa2a,1598486400000,
14071,ed79ff66-4692-48ac-ab02-39980af045f4.binning_data.json,8162424,6000,122,2020-07-16 05:55:04.100,com.sec.android.app.shealth,2020-07-15 03:27:44.769,ed79ff66-4692-48ac-ab02-39980af045f4.source_info.json,1.2651435,10326.639,521.44,13949,VfS0qUERdZ,com.sec.android.app.shealth,0,ed79ff66-4692-48ac-ab02-39980af045f4.achievement.json,ed79ff66-4692-48ac-ab02-39980af045f4,1594771200000,
5411,26cf171f-f29a-4894-b967-564b38bea338.binning_data.json,2979837,6000,138,2020-11-20 23:00:03.857,com.sec.android.app.shealth,2020-11-20 23:00:03.857,,1.3596064,4051.406,202.6,5273,ltHsc2Rtmp,com.sec.android.app.shealth,0,26cf171f-f29a-4894-b967-564b38bea338.achievement.json,26cf171f-f29a-4894-b967-564b38bea338,1605830400000,
6704,d612345f-c296-46af-851e-f94fac4f608d.binning_data.json,4447892,6000,0,2020-09-15 21:00:01.463,com.sec.android.app.shealth,2020-09-15 21:00:01.463,,1.0812132,4809.12,265.95,6704,F5JW66Upzd,com.sec.android.app.shealth,0,d612345f-c296-46af-851e-f94fac4f608d.achievement.json,d612345f-c296-46af-851e-f94fac4f608d,1600128000000,
6177,c6cba858-160b-4bfb-a01d-ed083a058ecf.binning_data.json,4042854,6000,0,2020-12-12 23:00:01.285,com.sec.android.app.shealth,2020-12-12 23:00:01.285,,1.1062752,4472.51,240.31999,6177,F5JW66Upzd,com.sec.android.app.shealth,0,c6cba858-160b-4bfb-a01d-ed083a058ecf.achievement.json,c6cba858-160b-4bfb-a01d-ed083a058ecf,1607731200000,
9045,80140709-1e22-4a4c-bcae-3847bf2ac22c.binning_data.json,5607498,6000,0,2020-10-27 20:56:14.298,com.sec.android.app.shealth,2020-10-27 09:24:04.135,80140709-1e22-4a4c-bcae-3847bf2ac22c.source_info.json,1.1717845,6570.78,350.0,9045,VfS0qUERdZ,com.sec.android.app.shealth,0,80140709-1e22-4a4c-bcae-3847bf2ac22c.achievement.json,80140709-1e22-4a4c-bcae-3847bf2ac22c,1603756800000,
6994,a7afae83-f703-41a9-9f18-e25638523239.binning_data.json,3887089,6000,87,2020-08-29 22:00:04.466,com.sec.android.app.shealth,2020-08-29 22:00:04.466,,1.316062,5115.65,258.77,6907,ltHsc2Rtmp,com.sec.android.app.shealth,0,a7afae83-f703-41a9-9f18-e25638523239.achievement.json,a7afae83-f703-41a9-9f18-e25638523239,1598659200000,
5519,518babce-1598-4323-a886-12a8a10b0e70.binning_data.json,3201695,6000,39,2020-09-18 22:00:01.160,com.sec.android.app.shealth,2020-09-18 22:00:01.160,,1.274234,4079.71,210.20999,5480,F5JW66Upzd,com.sec.android.app.shealth,0,518babce-1598-4323-a886-12a8a10b0e70.achievement.json,518babce-1598-4323-a886-12a8a10b0e70,1600387200000,
6987,a43b635d-4c5e-4ced-aa9e-1c7723b1d53a.binning_data.json,4054282,6000,102,2020-09-01 22:00:05.304,com.sec.android.app.shealth,2020-08-31 22:00:04.796,,1.282763,5200.683,256.86,6885,ltHsc2Rtmp,com.sec.android.app.shealth,0,a43b635d-4c5e-4ced-aa9e-1c7723b1d53a.achievement.json,a43b635d-4c5e-4ced-aa9e-1c7723b1d53a,1598832000000,
5492,68dd68e0-201f-43c0-9edf-303359ab65c8.binning_data.json,3497201,6000,0,2020-12-14 23:00:01.511,com.sec.android.app.shealth,2020-12-14 23:00:01.511,,1.1351334,3969.79,213.64,5492,F5JW66Upzd,com.sec.android.app.shealth,0,68dd68e0-201f-43c0-9edf-303359ab65c8.achievement.json,68dd68e0-201f-43c0-9edf-303359ab65c8,1607904000000,
9741,02237d6a-57b0-4079-8a75-58caa85673e6.binning_data.json,5779428,6000,64,2020-07-18 03:38:49.960,com.sec.android.app.shealth,2020-07-17 02:35:15.510,02237d6a-57b0-4079-8a75-58caa85673e6.source_info.json,1.2309539,7114.21,364.05,9677,VfS0qUERdZ,com.sec.android.app.shealth,0,02237d6a-57b0-4079-8a75-58caa85673e6.achievement.json,02237d6a-57b0-4079-8a75-58caa85673e6,1594944000000,
9523,8b89d7b9-a4db-4f32-943f-a7bbd99ca892.binning_data.json,5563175,6000,60,2020-11-22 23:00:04.168,com.sec.android.app.shealth,2020-11-22 23:00:04.168,,1.25614,6988.127,333.9,9463,ltHsc2Rtmp,com.sec.android.app.shealth,0,8b89d7b9-a4db-4f32-943f-a7bbd99ca892.achievement.json,8b89d7b9-a4db-4f32-943f-a7bbd99ca892,1606003200000,
4857,2a3b6940-94c3-4ce4-8445-c1ef88b3b019.binning_data.json,3006455,6000,0,2020-10-30 20:35:17.843,com.sec.android.app.shealth,2020-10-30 07:07:16.777,2a3b6940-94c3-4ce4-8445-c1ef88b3b019.source_info.json,1.1587267,3483.66,190.48,4857,VfS0qUERdZ,com.sec.android.app.shealth,0,2a3b6940-94c3-4ce4-8445-c1ef88b3b019.achievement.json,2a3b6940-94c3-4ce4-8445-c1ef88b3b019,1604016000000,
8256,02f24408-cd8d-4987-87f6-786dd710812f.binning_data.json,4673015,6000,0,2020-12-16 23:00:01.412,com.sec.android.app.shealth,2020-12-16 23:00:01.412,,1.3066081,6105.8,313.52,8256,F5JW66Upzd,com.sec.android.app.shealth,4488,02f24408-cd8d-4987-87f6-786dd710812f.achievement.json,02f24408-cd8d-4987-87f6-786dd710812f,1608076800000,
9635,f0f77338-d8bb-4d05-a770-310e643ff4f1.binning_data.json,5820077,6000,105,2020-09-21 20:55:03.911,com.sec.android.app.shealth,2020-09-21 05:03:02.966,f0f77338-d8bb-4d05-a770-310e643ff4f1.source_info.json,1.2166816,7081.18,363.0,9530,VfS0qUERdZ,com.sec.android.app.shealth,0,f0f77338-d8bb-4d05-a770-310e643ff4f1.achievement.json,f0f77338-d8bb-4d05-a770-310e643ff4f1,1600646400000,
5456,68134df2-42a8-4dfe-9b23-0b78e69c21b1.binning_data.json,3146203,6000,85,2020-09-03 22:00:04.790,com.sec.android.app.shealth,2020-09-02 22:00:04.550,,1.2920854,4065.164,203.39,5371,ltHsc2Rtmp,com.sec.android.app.shealth,0,68134df2-42a8-4dfe-9b23-0b78e69c21b1.achievement.json,68134df2-42a8-4dfe-9b23-0b78e69c21b1,1599004800000,
13113,bdbc0f40-0c31-4427-8d50-b972ba5ec937.binning_data.json,7898503,6000,67,2020-07-20 03:26:49.630,com.sec.android.app.shealth,2020-07-19 03:34:33.268,bdbc0f40-0c31-4427-8d50-b972ba5ec937.source_info.json,1.2200209,9636.339,498.96,13046,VfS0qUERdZ,com.sec.android.app.shealth,0,bdbc0f40-0c31-4427-8d50-b972ba5ec937.achievement.json,bdbc0f40-0c31-4427-8d50-b972ba5ec937,1595116800000,
7217,d0111c30-c3b7-4cf5-b9fd-29dd57ac0954.binning_data.json,4334162,6000,2,2020-11-02 20:12:07.508,com.sec.android.app.shealth,2020-11-02 07:36:02.337,d0111c30-c3b7-4cf5-b9fd-29dd57ac0954.source_info.json,1.2227205,5299.47,280.98,7215,VfS0qUERdZ,com.sec.android.app.shealth,0,d0111c30-c3b7-4cf5-b9fd-29dd57ac0954.achievement.json,d0111c30-c3b7-4cf5-b9fd-29dd57ac0954,1604275200000,
4610,865c2087-e70f-46d4-88dc-68ea530d5a7d.binning_data.json,2743027,6000,19,2020-11-24 23:00:03.890,com.sec.android.app.shealth,2020-11-24 23:00:03.890,,1.2179537,3340.88,165.61,4591,ltHsc2Rtmp,com.sec.android.app.shealth,0,865c2087-e70f-46d4-88dc-68ea530d5a7d.achievement.json,865c2087-e70f-46d4-88dc-68ea530d5a7d,1606176000000,
7788,973ebf90-4c66-4ef1-a9a4-52443c291476.binning_data.json,4511376,6000,115,2020-09-23 20:15:05.401,com.sec.android.app.shealth,2020-09-23 03:56:39.318,973ebf90-4c66-4ef1-a9a4-52443c291476.source_info.json,1.2817793,5782.589,297.83,7673,VfS0qUERdZ,com.sec.android.app.shealth,0,973ebf90-4c66-4ef1-a9a4-52443c291476.achievement.json,973ebf90-4c66-4ef1-a9a4-52443c291476,1600819200000,
4618,c4a5cf7a-2176-4380-8f87-c4d1cf75f748.binning_data.json,2608812,6000,58,2020-09-04 22:00:04.712,com.sec.android.app.shealth,2020-09-04 22:00:04.712,,1.320556,3445.083,171.079,4560,ltHsc2Rtmp,com.sec.android.app.shealth,0,c4a5cf7a-2176-4380-8f87-c4d1cf75f748.achievement.json,c4a5cf7a-2176-4380-8f87-c4d1cf75f748,1599177600000,
6874,8c26585e-6532-46d8-ba58-76cb42b76b71.binning_data.json,3909935,6000,0,2020-12-18 23:00:02.374,com.sec.android.app.shealth,2020-12-18 23:00:02.374,,1.2954793,5065.2397,269.43,6874,F5JW66Upzd,com.sec.android.app.shealth,4264,8c26585e-6532-46d8-ba58-76cb42b76b71.achievement.json,8c26585e-6532-46d8-ba58-76cb42b76b71,1608249600000,
6999,a28ea87b-aea9-4400-8482-3b1be3d57b1d.binning_data.json,4187497,6000,12,2020-11-26 23:00:03.013,com.sec.android.app.shealth,2020-11-26 23:00:03.013,,1.221923,5116.799,242.16,6987,ltHsc2Rtmp,com.sec.android.app.shealth,0,a28ea87b-aea9-4400-8482-3b1be3d57b1d.achievement.json,a28ea87b-aea9-4400-8482-3b1be3d57b1d,1606348800000,
16681,20ab8bbb-8d2d-4def-a159-48318d7df69e.binning_data.json,10081455,6000,105,2020-07-22 03:38:09.957,com.sec.android.app.shealth,2020-07-21 07:35:35.309,20ab8bbb-8d2d-4def-a159-48318d7df69e.source_info.json,1.2156945,12255.971,642.2,16576,VfS0qUERdZ,com.sec.android.app.shealth,0,20ab8bbb-8d2d-4def-a159-48318d7df69e.achievement.json,20ab8bbb-8d2d-4def-a159-48318d7df69e,1595289600000,
1752,be2ea0c2-0f9f-4926-9029-3ce50deff27e.binning_data.json,1190298,6000,0,2020-11-05 15:00:57.591,com.sec.android.app.shealth,2020-11-05 07:50:45.575,be2ea0c2-0f9f-4926-9029-3ce50deff27e.source_info.json,1.0621115,1264.23,67.99,1752,VfS0qUERdZ,com.sec.android.app.shealth,0,be2ea0c2-0f9f-4926-9029-3ce50deff27e.achievement.json,be2ea0c2-0f9f-4926-9029-3ce50deff27e,1604534400000,
965,0e805539-e43d-4cf4-b5f6-45547c274379.binning_data.json,653510,6000,0,2020-12-20 23:00:01.706,com.sec.android.app.shealth,2020-12-20 23:00:01.706,,1.0720875,700.62,37.12,965,F5JW66Upzd,com.sec.android.app.shealth,0,0e805539-e43d-4cf4-b5f6-45547c274379.achievement.json,0e805539-e43d-4cf4-b5f6-45547c274379,1608422400000,
7670,1ef5712a-aef0-46d3-95ff-7df56c65aba0.binning_data.json,4415921,6000,52,2020-09-07 22:00:04.566,com.sec.android.app.shealth,2020-09-06 22:00:03.718,,1.2829059,5665.212,266.529,7618,ltHsc2Rtmp,com.sec.android.app.shealth,0,1ef5712a-aef0-46d3-95ff-7df56c65aba0.achievement.json,1ef5712a-aef0-46d3-95ff-7df56c65aba0,1599350400000,
5532,e64c472b-23a2-4094-bacc-38f9d3416418.binning_data.json,3292204,6000,52,2020-09-26 05:22:25.941,com.sec.android.app.shealth,2020-09-25 03:55:04.097,e64c472b-23a2-4094-bacc-38f9d3416418.source_info.json,1.2171507,4007.109,213.44,5480,VfS0qUERdZ,com.sec.android.app.shealth,0,e64c472b-23a2-4094-bacc-38f9d3416418.achievement.json,e64c472b-23a2-4094-bacc-38f9d3416418,1600992000000,
4489,4d77081f-b944-403f-8b37-4df155b92bf7.binning_data.json,2738445,6000,24,2020-11-28 23:00:03.102,com.sec.android.app.shealth,2020-11-28 23:00:03.102,,1.1780734,3226.09,165.09,4465,ltHsc2Rtmp,com.sec.android.app.shealth,0,4d77081f-b944-403f-8b37-4df155b92bf7.achievement.json,4d77081f-b944-403f-8b37-4df155b92bf7,1606521600000,
210,8b810e5b-75eb-4622-a8d6-5b355b31762d.binning_data.json,119408,6000,1,2020-11-10 23:00:03.142,com.sec.android.app.shealth,2020-11-10 23:00:03.142,,1.3200916,157.63,7.39,209,ltHsc2Rtmp,com.sec.android.app.shealth,0,8b810e5b-75eb-4622-a8d6-5b355b31762d.achievement.json,8b810e5b-75eb-4622-a8d6-5b355b31762d,1604966400000,
9125,9db22e53-5468-42a9-a35d-513aa3e0584d.binning_data.json,5364402,6000,43,2020-07-23 23:35:04.618,com.sec.android.app.shealth,2020-07-23 03:43:03.427,9db22e53-5468-42a9-a35d-513aa3e0584d.source_info.json,1.2398504,6651.056,352.63,9082,VfS0qUERdZ,com.sec.android.app.shealth,0,9db22e53-5468-42a9-a35d-513aa3e0584d.achievement.json,9db22e53-5468-42a9-a35d-513aa3e0584d,1595462400000,
5854,2446791b-2381-4051-b88f-e8dfac83d740.binning_data.json,3569998,6000,3,2020-12-22 23:00:01.562,com.sec.android.app.shealth,2020-12-22 23:00:01.562,,1.1917202,4254.44,227.44,5851,F5JW66Upzd,com.sec.android.app.shealth,0,2446791b-2381-4051-b88f-e8dfac83d740.achievement.json,2446791b-2381-4051-b88f-e8dfac83d740,1608595200000,
4064,15b32518-be84-4806-bfb5-4dc235a91c1a.binning_data.json,2310606,6000,34,2020-09-09 22:00:04.222,com.sec.android.app.shealth,2020-09-08 22:00:03.456,,1.2935263,2988.831,146.872,4030,ltHsc2Rtmp,com.sec.android.app.shealth,0,15b32518-be84-4806-bfb5-4dc235a91c1a.achievement.json,15b32518-be84-4806-bfb5-4dc235a91c1a,1599523200000,
5266,52cb062b-fb18-4822-993f-f54f3341a81f.binning_data.json,3111262,6000,49,2020-09-27 21:35:03.260,com.sec.android.app.shealth,2020-09-27 05:06:05.256,52cb062b-fb18-4822-993f-f54f3341a81f.source_info.json,1.2433511,3868.391,198.48,5217,VfS0qUERdZ,com.sec.android.app.shealth,0,52cb062b-fb18-4822-993f-f54f3341a81f.achievement.json,52cb062b-fb18-4822-993f-f54f3341a81f,1601164800000,
3387,41c9d1c8-4177-46b1-8abe-59619eac816a.binning_data.json,1978043,6000,20,2020-11-30 23:00:02.700,com.sec.android.app.shealth,2020-11-30 23:00:02.700,,1.2619721,2496.235,124.32,3367,ltHsc2Rtmp,com.sec.android.app.shealth,0,41c9d1c8-4177-46b1-8abe-59619eac816a.achievement.json,41c9d1c8-4177-46b1-8abe-59619eac816a,1606694400000,
23,78a8fbd3-d9d3-4e12-a507-879d63f9d8ea.binning_data.json,14626,6000,0,2020-11-13 23:00:02.298,com.sec.android.app.shealth,2020-11-13 23:00:02.298,,1.1711901,17.13,0.80999994,23,F5JW66Upzd,com.sec.android.app.shealth,0,78a8fbd3-d9d3-4e12-a507-879d63f9d8ea.achievement.json,78a8fbd3-d9d3-4e12-a507-879d63f9d8ea,1605225600000,
3013,fc67ced5-49a7-40a4-9088-71de65410683.binning_data.json,1983193,6000,0,2020-12-24 23:00:01.217,com.sec.android.app.shealth,2020-12-24 23:00:01.217,,1.1025902,2186.65,116.99,3013,F5JW66Upzd,com.sec.android.app.shealth,0,fc67ced5-49a7-40a4-9088-71de65410683.achievement.json,fc67ced5-49a7-40a4-9088-71de65410683,1608768000000,
3964,de72e875-f3a6-4a83-85d8-facdcf9ea138.binning_data.json,2276487,6000,67,2020-09-10 21:04:22.206,com.sec.android.app.shealth,2020-09-10 21:04:22.206,,1.315833,2995.478,148.56,3897,ltHsc2Rtmp,com.sec.android.app.shealth,0,de72e875-f3a6-4a83-85d8-facdcf9ea138.achievement.json,de72e875-f3a6-4a83-85d8-facdcf9ea138,1599696000000,
12595,a042a8b4-c595-4fdd-be39-a9ac8a93d1e0.binning_data.json,7663758,6000,80,2020-07-26 03:43:13.013,com.sec.android.app.shealth,2020-07-25 02:42:46.311,a042a8b4-c595-4fdd-be39-a9ac8a93d1e0.source_info.json,1.200702,9201.89,488.32,12515,VfS0qUERdZ,com.sec.android.app.shealth,0,a042a8b4-c595-4fdd-be39-a9ac8a93d1e0.achievement.json,a042a8b4-c595-4fdd-be39-a9ac8a93d1e0,1595635200000,
10868,e8ce8009-8727-469c-afcb-122b3751f2c6.binning_data.json,6606016,6000,9,2020-11-15 23:00:01.040,com.sec.android.app.shealth,2020-11-15 23:00:01.040,,1.2119089,8005.89,431.25998,10859,F5JW66Upzd,com.sec.android.app.shealth,4487,e8ce8009-8727-469c-afcb-122b3751f2c6.achievement.json,e8ce8009-8727-469c-afcb-122b3751f2c6,1605398400000,
5557,963a558c-637e-4f9e-8040-3ddd85161059.binning_data.json,3531538,6000,24,2020-09-30 04:04:58.850,com.sec.android.app.shealth,2020-09-29 03:51:06.028,963a558c-637e-4f9e-8040-3ddd85161059.source_info.json,1.1405739,4027.98,213.73,5533,VfS0qUERdZ,com.sec.android.app.shealth,0,963a558c-637e-4f9e-8040-3ddd85161059.achievement.json,963a558c-637e-4f9e-8040-3ddd85161059,1601337600000,
4097,c0b053f6-8056-4af1-8c3c-9050028bb9e1.binning_data.json,2447314,6000,4,2020-12-26 23:00:01.461,com.sec.android.app.shealth,2020-12-26 23:00:01.461,,1.2090107,2958.83,163.25,4093,F5JW66Upzd,com.sec.android.app.shealth,0,c0b053f6-8056-4af1-8c3c-9050028bb9e1.achievement.json,c0b053f6-8056-4af1-8c3c-9050028bb9e1,1608940800000,
2100,d77fe60b-3a42-4762-a9d8-4a26d2edda81.binning_data.json,1232680,6000,25,2020-12-02 23:00:02.673,com.sec.android.app.shealth,2020-12-02 23:00:02.673,,1.2755214,1572.31,77.15,2075,ltHsc2Rtmp,com.sec.android.app.shealth,0,d77fe60b-3a42-4762-a9d8-4a26d2edda81.achievement.json,d77fe60b-3a42-4762-a9d8-4a26d2edda81,1606867200000,
10985,088155eb-7513-4293-bcde-7ffd24b6f3a7.binning_data.json,6604201,6000,125,2020-07-28 07:37:36.894,com.sec.android.app.shealth,2020-07-27 02:30:55.323,088155eb-7513-4293-bcde-7ffd24b6f3a7.source_info.json,1.2059562,7964.379,428.14,10860,VfS0qUERdZ,com.sec.android.app.shealth,0,088155eb-7513-4293-bcde-7ffd24b6f3a7.achievement.json,088155eb-7513-4293-bcde-7ffd24b6f3a7,1595808000000,
5092,2f7243cc-568b-45ac-9e45-3cab40132126.binning_data.json,3088151,6000,0,2020-11-17 23:00:01.240,com.sec.android.app.shealth,2020-11-17 23:00:01.240,,1.2015538,3710.58,200.41,5092,F5JW66Upzd,com.sec.android.app.shealth,0,2f7243cc-568b-45ac-9e45-3cab40132126.achievement.json,2f7243cc-568b-45ac-9e45-3cab40132126,1605571200000,
5248,d029b96b-61fb-4fc3-8e54-3a97500a1348.binning_data.json,3546631,6000,9,2020-09-13 21:00:02.546,com.sec.android.app.shealth,2020-09-13 21:00:02.546,,1.0395103,3686.76,209.64,5239,F5JW66Upzd,com.sec.android.app.shealth,0,d029b96b-61fb-4fc3-8e54-3a97500a1348.achievement.json,d029b96b-61fb-4fc3-8e54-3a97500a1348,1599955200000,
5049,be507c29-0a6c-444c-8a88-3f3e0409ba51.binning_data.json,2993414,6000,50,2020-12-05 23:00:03.112,com.sec.android.app.shealth,2020-12-04 23:00:02.937,,1.2401091,3712.161,184.0,4999,ltHsc2Rtmp,com.sec.android.app.shealth,0,be507c29-0a6c-444c-8a88-3f3e0409ba51.achievement.json,be507c29-0a6c-444c-8a88-3f3e0409ba51,1607040000000,
8613,d0157670-e5ef-4c05-a037-26daaf21c81e.binning_data.json,4850343,6000,51,2020-12-26 23:00:03.749,com.sec.android.app.shealth,2020-12-26 23:00:03.749,,1.3106408,6357.058,310.21,8562,ltHsc2Rtmp,com.sec.android.app.shealth,0,d0157670-e5ef-4c05-a037-26daaf21c81e.achievement.json,d0157670-e5ef-4c05-a037-26daaf21c81e,1608940800000,
9317,f1fe9453-e9e8-420c-9219-ded7c9c7981b.binning_data.json,5587348,6000,71,2020-10-01 22:01:04.845,com.sec.android.app.shealth,2020-10-01 05:19:45.338,f1fe9453-e9e8-420c-9219-ded7c9c7981b.source_info.json,1.2231383,6834.1,356.61,9246,VfS0qUERdZ,com.sec.android.app.shealth,0,f1fe9453-e9e8-420c-9219-ded7c9c7981b.achievement.json,f1fe9453-e9e8-420c-9219-ded7c9c7981b,1601510400000,
